Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64769167,04/26/2025 03:31:22 PM,04/26/2025 06:53:56 PM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11226,160 CLARKSON AVENUE,CLARKSON AVENUE,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,CLARKSON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/26/2025 06:53:58 PM,17 BROOKLYN,3050650039,BROOKLYN,996865,177967,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65514600683399,-73.9545351944366,"(40.65514600683399, -73.9545351944366)"
64769137,04/26/2025 03:25:46 PM,04/26/2025 03:34:34 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 03:34:38 PM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64768001,04/26/2025 03:25:38 PM,04/26/2025 03:34:48 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 03:34:51 PM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64763646,04/26/2025 03:24:12 PM,04/26/2025 03:35:04 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 03:35:06 PM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64768002,04/26/2025 03:24:02 PM,04/26/2025 03:35:21 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 03:35:25 PM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64766995,04/26/2025 02:14:59 PM,04/26/2025 02:30:29 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,205 HUDSON STREET,HUDSON STREET,DESBROSSES STREET,HOLLAND TUNNEL,DESBROSSES STREET,HOLLAND TUNNEL,ADDRESS,NEW YORK,HUDSON STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 02:30:32 PM,01 MANHATTAN,1002250008,MANHATTAN,982038,202813,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72335126894835,-74.00798026706096,"(40.72335126894835, -74.00798026706096)"
64766858,04/26/2025 01:59:17 PM,04/26/2025 06:32:52 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,5 AVENUE,5 AVENUE,5 AVENUE,EAST   36 STREET,5 AVENUE,EAST   36 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 06:32:55 PM,05 MANHATTAN,,MANHATTAN,988788,212422,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74972471150874,-73.98362170473887,"(40.74972471150874, -73.98362170473887)"
64768055,04/26/2025 01:44:14 PM,04/26/2025 02:01:51 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Highway,,,,,,,,,,,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,04/26/2025 02:01:55 PM,Unspecified BROOKLYN,,BROOKLYN,,,PHONE,Unspecified,BROOKLYN,,,,BQE/Gowanus Expwy,East/Queens Bound,Roadway,Metropolitan Ave Williamsburg Br (Exit 32) - McGuinness Blvd / Humboldt St (Exit 33),,,
64765993,04/26/2025 01:35:29 PM,04/26/2025 02:06:24 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11201,CADMAN PLAZA WEST,CADMAN PLAZA WEST,CADMAN PLAZA WEST,PROSPECT STREET,CADMAN PLAZA WEST,PROSPECT STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/26/2025 02:06:26 PM,02 BROOKLYN,,BROOKLYN,986764,194585,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70076728663183,-73.99093327527702,"(40.70076728663183, -73.99093327527702)"
64767041,04/26/2025 12:13:40 PM,04/26/2025 02:01:43 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10011,495 WEST   19 STREET,WEST   19 STREET,9 AVENUE,10 AVENUE,9 AVENUE,10 AVENUE,ADDRESS,NEW YORK,WEST   19 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 02:01:46 PM,04 MANHATTAN,,MANHATTAN,982699,210732,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74508711463195,-74.0055973925794,"(40.74508711463195, -74.0055973925794)"
64768954,04/26/2025 11:04:25 AM,04/26/2025 11:15:13 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 11:15:17 AM,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,,,,,,,,40.72238703289527,-73.8095260418184,"(40.72238703289527, -73.8095260418184)"
64770113,04/26/2025 10:59:24 AM,04/26/2025 11:12:39 AM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,77-42 160 STREET,160 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,ADDRESS,FRESH MEADOWS,160 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 11:12:42 AM,08 QUEENS,4068280008,QUEENS,1037465,202756,ONLINE,Unspecified,QUEENS,,,,,,,,40.723035034391216,-73.80801616820261,"(40.723035034391216, -73.80801616820261)"
64762262,04/26/2025 10:45:27 AM,04/27/2025 07:26:43 AM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10033,HAVEN AVENUE,HAVEN AVENUE,HAVEN AVENUE,WEST  181 STREET,HAVEN AVENUE,WEST  181 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/27/2025 07:26:45 AM,12 MANHATTAN,,MANHATTAN,1000515,249468,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.851392026569336,-73.9412075436483,"(40.851392026569336, -73.9412075436483)"
64763672,04/26/2025 10:09:04 AM,04/26/2025 10:31:05 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,319 EAST   34 STREET,EAST   34 STREET,QUEENS MIDTOWN TUNNEL APPROACH,1 AVENUE,QUEENS MIDTOWN TUNNEL APPROACH,1 AVENUE,ADDRESS,NEW YORK,EAST   34 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 10:31:07 AM,06 MANHATTAN,1009400012,MANHATTAN,991196,210480,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7443928458547,-73.974932892197,"(40.7443928458547, -73.974932892197)"
64768105,04/26/2025 04:54:12 AM,04/26/2025 05:12:16 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10012,281 LAFAYETTE STREET,LAFAYETTE STREET,PRINCE STREET,JERSEY STREET,PRINCE STREET,JERSEY STREET,ADDRESS,NEW YORK,LAFAYETTE STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 05:12:23 AM,02 MANHATTAN,1005100033,MANHATTAN,985305,203054,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72401296921459,-73.99619382218174,"(40.72401296921459, -73.99619382218174)"
64768056,04/26/2025 01:59:31 AM,04/26/2025 02:25:23 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,10040,680 FORT WASHINGTON AVENUE,FORT WASHINGTON AVENUE,WEST  187 STREET,WEST  190 STREET,WEST  187 STREET,WEST  190 STREET,ADDRESS,NEW YORK,FORT WASHINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/26/2025 02:25:26 AM,12 MANHATTAN,1021800435,MANHATTAN,1002000,251431,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.856777014996844,-73.93583457679512,"(40.856777014996844, -73.93583457679512)"
64769236,04/26/2025 01:01:13 AM,04/26/2025 02:17:28 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10451,780 CONCOURSE VILLAGE WEST,CONCOURSE VILLAGE WEST,EAST  156 STREET,EAST  158 STREET,EAST  156 STREET,EAST  158 STREET,ADDRESS,BRONX,CONCOURSE VILLAGE WEST,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/26/2025 02:17:33 AM,04 BRONX,2024439080,BRONX,1005593,239463,ONLINE,Unspecified,BRONX,,,,,,,,40.82392039964646,-73.9228841423698,"(40.82392039964646, -73.9228841423698)"
64751915,04/26/2025 12:30:27 AM,04/26/2025 01:29:52 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,6 AVENUE,6 AVENUE,6 AVENUE,WEST   28 STREET,6 AVENUE,WEST   28 STREET,INTERSECTION,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,04/26/2025 01:29:58 AM,05 MANHATTAN,,MANHATTAN,986878,211079,PHONE,Unspecified,MANHATTAN,,,,,,,,40.74603928820016,-73.99051569441853,"(40.74603928820016, -73.99051569441853)"
64758145,04/26/2025 12:23:28 AM,04/26/2025 02:30:52 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11209,86 STREET,86 STREET,86 STREET,SHORE ROAD,86 STREET,SHORE ROAD,INTERSECTION,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,04/26/2025 02:30:56 AM,10 BROOKLYN,,BROOKLYN,972940,167234,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.625687986972345,-74.04074355860274,"(40.625687986972345, -74.04074355860274)"
64753599,04/25/2025 11:35:07 PM,04/26/2025 12:14:07 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,10026,1902 ADAM CLAYTON POWELL BOULEVARD,ADAM CLAYTON POWELL BOULEVARD,WEST  115 STREET,ST NICHOLAS AVENUE,WEST  115 STREET,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/26/2025 12:14:11 AM,10 MANHATTAN,1018310029,MANHATTAN,997275,231707,PHONE,Unspecified,MANHATTAN,,,,,,,,40.802648528357416,-73.95295352214427,"(40.802648528357416, -73.95295352214427)"
64758017,04/25/2025 10:21:47 PM,04/26/2025 01:30:54 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,10472,1374 BRONX RIVER AVENUE,BRONX RIVER AVENUE,ELDER AVENUE,EAST  173 STREET,ELDER AVENUE,EAST  173 STREET,ADDRESS,BRONX,BRONX RIVER AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/26/2025 01:30:58 AM,09 BRONX,2038630033,BRONX,1017432,242917,PHONE,Unspecified,BRONX,,,,,,,,40.83336409277006,-73.88009079977472,"(40.83336409277006, -73.88009079977472)"
64753862,04/25/2025 10:16:57 PM,04/26/2025 09:39:45 AM,NYPD,New York City Police Department,Traffic,Drag Racing,Highway,,,,,,,,,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,04/26/2025 09:39:49 AM,Unspecified BRONX,,BRONX,,,ONLINE,Unspecified,BRONX,,,,Henry Hudson Pkwy/Rt 9A,North/Bronx Bound,Ramp,W 239th St (Exit 20),,,
64758498,04/25/2025 10:15:50 PM,04/26/2025 08:57:13 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10028,EAST   84 STREET,EAST   84 STREET,EAST   84 STREET,MADISON AVENUE,EAST   84 STREET,MADISON AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/26/2025 08:57:15 AM,08 MANHATTAN,,MANHATTAN,995391,223287,PHONE,Unspecified,MANHATTAN,,,,,,,,40.77954047409404,-73.95977252153466,"(40.77954047409404, -73.95977252153466)"
64754546,04/25/2025 09:57:11 PM,04/25/2025 10:22:17 PM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,11101,52-41 CENTER BOULEVARD,CENTER BOULEVARD,BORDEN AVENUE,54 AVENUE,BORDEN AVENUE,54 AVENUE,ADDRESS,LONG ISLAND CITY,CENTER BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/25/2025 10:22:20 PM,02 QUEENS,4000067505,QUEENS,995153,209394,ONLINE,Unspecified,QUEENS,,,,,,,,40.74140805386253,-73.96065441435366,"(40.74140805386253, -73.96065441435366)"
64758399,04/25/2025 09:48:25 PM,04/25/2025 10:39:29 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11207,2632 ATLANTIC AVENUE,ATLANTIC AVENUE,SHEFFIELD AVENUE,PENNSYLVANIA AVENUE,SHEFFIELD AVENUE,PENNSYLVANIA AVENUE,ADDRESS,BROOKLYN,ATLANTIC AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/25/2025 10:39:33 PM,05 BROOKLYN,3036860021,BROOKLYN,1012756,185470,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67570316504635,-73.8972319088206,"(40.67570316504635, -73.8972319088206)"
64760107,04/25/2025 08:57:12 PM,04/25/2025 09:15:32 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,11366,158-33 78 AVENUE,78 AVENUE,PARSONS BOULEVARD,160 STREET,PARSONS BOULEVARD,160 STREET,ADDRESS,FRESH MEADOWS,78 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,04/25/2025 09:15:35 PM,08 QUEENS,4068280015,QUEENS,1037047,202519,ONLINE,Unspecified,QUEENS,,,,,,,,40.72238703289527,-73.8095260418184,"(40.72238703289527, -73.8095260418184)"
64761481,04/25/2025 07:09:49 PM,04/25/2025 09:14:13 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Highway,,,,,,,,,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,04/25/2025 09:14:16 PM,Unspecified QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,Grand Central Pkwy,West/Toward RFK Triborough Bridge,Roadway,La Guardia Airport 94 St (Exit 7) - La Guardia Airport/Steinway St (Exit 5),,,
64758405,04/25/2025 05:59:38 PM,04/25/2025 06:52:44 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11207,ATLANTIC AVENUE,ATLANTIC AVENUE,ATLANTIC AVENUE,PENNSYLVANIA AVENUE,ATLANTIC AVENUE,PENNSYLVANIA AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/25/2025 06:52:49 PM,05 BROOKLYN,,BROOKLYN,1012861,185482,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67573576358189,-73.89685331863805,"(40.67573576358189, -73.89685331863805)"
64760083,04/25/2025 05:39:25 PM,04/25/2025 08:59:47 PM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,10457,4422 3 AVENUE,3 AVENUE,EAST  182 STREET,EAST  183 STREET,EAST  182 STREET,EAST  183 STREET,ADDRESS,BRONX,3 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/25/2025 08:59:51 PM,06 BRONX,2030640001,BRONX,1014235,250193,ONLINE,Unspecified,BRONX,,,,,,,,40.8533460004953,-73.8916111951813,"(40.8533460004953, -73.8916111951813)"
64761582,04/25/2025 05:10:01 PM,04/25/2025 05:48:07 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11207,1610 BUSHWICK AVENUE,BUSHWICK AVENUE,STEWART STREET,CONWAY STREET,STEWART STREET,CONWAY STREET,ADDRESS,BROOKLYN,BUSHWICK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/25/2025 05:48:10 PM,04 BROOKLYN,3034740027,BROOKLYN,1011106,187386,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68096730781436,-73.9031727478369,"(40.68096730781436, -73.9031727478369)"
64753538,04/25/2025 04:41:48 PM,04/25/2025 06:50:33 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11207,JAMAICA AVENUE,JAMAICA AVENUE,JAMAICA AVENUE,PENNSYLVANIA AVENUE,JAMAICA AVENUE,PENNSYLVANIA AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/25/2025 06:50:36 PM,05 BROOKLYN,,BROOKLYN,1012687,186366,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67816270299195,-73.89747688257684,"(40.67816270299195, -73.89747688257684)"
64751462,04/25/2025 03:50:14 PM,04/25/2025 09:13:25 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,11218,210 PROSPECT PARK SOUTHWEST,PROSPECT PARK SOUTHWEST,GREENWOOD AVENUE,EAST DRIVE,GREENWOOD AVENUE,EAST DRIVE,ADDRESS,BROOKLYN,PROSPECT PARK SOUTHWEST,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/25/2025 09:13:28 PM,07 BROOKLYN,3052870044,BROOKLYN,991877,176822,PHONE,Unspecified,BROOKLYN,,,,,,,,40.652008932911244,-73.97251337637248,"(40.652008932911244, -73.97251337637248)"
64761478,04/25/2025 03:49:11 PM,04/25/2025 05:23:41 PM,NYPD,New York City Police Department,Traffic,Drag Racing,Street/Sidewalk,10309,ALVERSON AVENUE,ALVERSON AVENUE,ALVERSON AVENUE,MASON BOULEVARD,ALVERSON AVENUE,MASON BOULEVARD,INTERSECTION,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,04/25/2025 05:23:44 PM,03 STATEN ISLAND,,STATEN ISLAND,926775,137862,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.54488869388474,-74.20679987870551,"(40.54488869388474, -74.20679987870551)"
64752927,04/25/2025 03:39:35 PM,04/25/2025 04:24:48 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10037,EAST  138 STREET,EAST  138 STREET,EAST  138 STREET,MADISON AVENUE,EAST  138 STREET,MADISON AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/25/2025 04:24:51 PM,11 MANHATTAN,,MANHATTAN,1002289,235866,PHONE,Unspecified,MANHATTAN,,,,,,,,40.8140550153757,-73.93483171548912,"(40.8140550153757, -73.93483171548912)"
64757375,04/25/2025 03:18:09 PM,04/26/2025 04:53:44 PM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10451,MADISON AVENUE BRIDGE,MADISON AVENUE BRIDGE,MADISON AVENUE BRIDGE,AMTRAK-CONNECTING RAIL LINE,MADISON AVENUE BRIDGE,AMTRAK-CONNECTING RAIL LINE,UNRECOGNIZED,BRONX,MADISON AVENUE BRIDGE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/26/2025 04:53:48 PM,01 BRONX,2240009998,BRONX,1002970,235893,PHONE,Unspecified,BRONX,,,,,,,,40.81412770600069,-73.93237143815247,"(40.81412770600069, -73.93237143815247)"
64758545,04/25/2025 01:42:58 PM,04/26/2025 04:54:21 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Highway,,,,,,,,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/26/2025 04:54:25 PM,Unspecified BRONX,,BRONX,,,PHONE,Unspecified,BRONX,,,,Major Deegan Expwy,North/Westchester County Bound,Roadway,Begin Major Deegan Expwy - Willis Ave Third Ave Br (Exit 2),,,
64753660,04/25/2025 01:39:15 PM,04/26/2025 04:54:02 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Highway,,,,,,,,,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/26/2025 04:54:05 PM,Unspecified BRONX,,BRONX,1003239,234871,PHONE,Unspecified,BRONX,,,,Major Deegan Expwy,North/Westchester County Bound,Roadway,Begin Major Deegan Expwy - Willis Ave Third Ave Br (Exit 2),40.811322027539916,-73.93140253053198,"(40.811322027539916, -73.93140253053198)"
64753662,04/25/2025 12:06:04 PM,04/25/2025 06:17:26 PM,NYPD,New York City Police Department,Traffic,Chronic Speeding,Street/Sidewalk,10312,WAINWRIGHT AVENUE,WAINWRIGHT AVENUE,BARLOW AVENUE,PERKIOMEN AVENUE,BARLOW AVENUE,PERKIOMEN AVENUE,BLOCKFACE,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,04/25/2025 06:17:29 PM,Unspecified STATEN ISLAND,,STATEN ISLAND,,,PHONE,Unspecified,STATEN ISLAND,,,,,,,,,,
